ï»¿web-scraper-order,web-scraper-start-url,reviewText,location,date,reviewTitle,rating,reviewsWritten,numberThanks,username,reviewedWhen
1557164618-1671,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or420-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we dropped in after visiting giants causeway the sea was rough and waves were crashing over harbour walks
a game of thrones destination",Hexham,2016-02-01T00:00:00Z,dramatic small harbour,4,23,12,Heavenfield,"Reviewed February 9, 2016"
1557164718-2011,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or80-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,this is the spot used for the iron isles location in got - it's a small harbour and beach of amazing natural beauty worth a stop when doing the causeway coastal route.,"Belfast, United Kingdom",2018-07-01T00:00:00Z,hidden gem in the causeway coast and got location,5,62,22,JAngelS73,"Reviewed July 10, 2018"
1557164566-1493,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or600-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"very picturesque wee harbour, nice wee cafe there but not much else, still worth a wee stop as you pass though.",Woolfords,2013-10-01T00:00:00Z,lovely wee harbour,4,15,5,Steven W,"Reviewed October 8, 2013"
1557164555-1453,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or640-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"loved the walk,either round the harbour or round the cliff path.all beautiful if a little cold in march!
its free,and good for you.try it!its good for the soul!","Bushmills, United Kingdom",2013-03-01T00:00:00Z,beautiful scenery lovely walk.,5,57,20,Annabelweldon,"Reviewed March 19, 2013"
1557164641-1755,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or340-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,beautiful peaceful place where you can sit and relax.  a twisty road down to the harbour  but well worth the effort lovely benches to sit and look out to sea.,trim co meath,2016-08-01T00:00:00Z,lovely place.,5,127,74,aly56,"Reviewed August 8, 2016"
1557164575-1518,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or570-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,a beautiful drive down to the harbour passing some old churches and some beautiful properties overlooking the atlantic. ample parking and a coffee shop let you explore the beach and for the more adventurous a walk out on the rocks. although we didn't use the...more,"Bangor, United Kingdom",2014-08-01T00:00:00Z,picturesque,4,116,48,Simps0n72,"Reviewed August 11, 2014"
1557164630-1711,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or380-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,parking is a bit limited but we were lucky. be patient and you will get a spot.  the scenery is gorgeous a very peaceful little harbour.  a small tearoom available too,"Cinderford, United Kingdom",2016-06-01T00:00:00Z,beautiful spot,5,75,36,Michelle F,"Reviewed June 11, 2016"
1557164729-2047,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or40-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"it doesn't matter whether you are a game of thrones fan or not, this pretty little harbour with the coastline is worth visiting. 
the road down to the harbour is quite steep and narrow but that just adds to the overall atmosphere of the place....more","Surat Thani, Thailand",2018-09-01T00:00:00Z,great views...,5,667,396,Suratrichard,"Reviewed October 22, 2018"
1557164674-1858,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or230-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,this is a truly stunning place to visit and a photographers dream location we visited on our recent tour of the causeway coast on three different days and never got tired of this beautiful place.whilst most traffic roar by to the carrick-a-rede rope bridge or...more,"Hereford, United Kingdom",2017-06-01T00:00:00Z,"""stunning beautiful location""",5,258,158,doddek,"Reviewed July 1, 2017"
1557164660-1810,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or280-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"ballintoy harbour in one of my favourite places it's so beautiful and we always have fun clambering over the rocks.
if you've never been then it should be on your bucket list.","Sevenoaks, United Kingdom",2017-01-01T00:00:00Z,love this place,5,77,49,Sarah H,"Reviewed January 4, 2017"
1557164666-1833,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or260-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"was out for sunday drive (as you do!) and stopped for a while here. very tranquil listening to the sound of waves. 

have american friends visiting this summer and will definitely be taking them to visit here. they have never seen the sea/ocean (took me...more",null,2017-04-01T00:00:00Z,lovely place,5,42,27,Sabrina D,"Reviewed April 9, 2017"
1557164561-1470,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or620-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"lovely peaceful harbour to visit with the family.  nice little shop for a bite to eat, with lovely tray bakes and cakes as well as other things.","Derry, null, United Kingdom",2013-07-01T00:00:00Z,lovely,5,17,8,Evie M,"Reviewed July 15, 2013"
1557164618-1670,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or420-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,beautiful harbour which has been used in game of thrones (pyke harbour) in 2011.great place to visit anytime time of year.in feb when we visited it was just lovely to watch the waves crashing on the rocks.great place for a picnic.in summer there is a...more,"Bangor, United Kingdom",2016-02-01T00:00:00Z,beautiful,5,34,15,Helen B,"Reviewed February 17, 2016"
1557164697-1946,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or150-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,beautiful light on the beach. nobody there... i loved watching the waves coming and going and the different colors of the cliffs,"West Flanders Province, Belgium",2017-09-01T00:00:00Z,morning has broken....,5,38,11,Beatrice B,"Reviewed September 24, 2017"
1557164561-1469,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or620-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"this is the most beautiful spot, with a lovely little beach and small cafe for a spot of lunch.... amazing desserts!!! so peaceful you could visit here all year round.....so peaceful...","Larne, United Kingdom",2013-07-01T00:00:00Z,heaven on earth,5,7,0,Carol186534,"Reviewed July 26, 2013"
1557164718-2008,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or80-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,this was my first visit here and it's absolutely a must see. it is picture perfect with the added benefit that it was a film location for got. very narrow winding road to get down to the harbour so not suitable in snow or ice....more,"Dublin, Ireland",2018-07-01T00:00:00Z,ballintoy harbour,5,28,11,ajmh9,"Reviewed July 23, 2018"
1557164581-1537,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or550-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,this harbor gets 5 stars from me as i am a game of thrones fan and they have done some filming in this harbour.  there is actually a large plaque depicting a scene from the series.  the harbour itself is very picturesque with lovely views.,Hawaii,2014-10-01T00:00:00Z,got fan,5,32,8,AMHappyrock,"Reviewed November 5, 2014"
1557164638-1738,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or350-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"great place to go on a nice day for chillout taking in the views with a coffee or picnic. also a must for any game of thrones fans with signs detailing the locations.
when we visited this time we decided to take a walk further...more","Belfast, United Kingdom",2016-07-01T00:00:00Z,beautiful peaceful place and stunning walk,5,151,83,nird,"Reviewed August 6, 2016"
1557164697-1944,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or150-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we went there for game of thrones, but keep going back because it is just a very nice area to visit. you gets the calm harbour and then the sea and you have a variety of views you can look at. you have the game...more","Mullingar, Ireland",2017-09-01T00:00:00Z,beautiful harbour to visit,5,14,8,TravelSapiens,"Reviewed October 5, 2017"
1557164660-1812,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or280-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,this place was small and quaint. if it wasn't for game of thrones it wouldn't be much at all. but it's very. beautiful and worth a quick stop.,null,2016-12-01T00:00:00Z,quaint,3,108,13,Tracyturtle86,"Reviewed December 28, 2016"
1557164712-1989,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or100-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we would not have stopped without the recommendation at the red door restaurant, but the view at the harbor was worth the short (2 minute) drive down to the harbor.  it is hidden from the road, so take the road.  the buses and campers cannot...more","Wapakoneta, Ohio",2018-05-01T00:00:00Z,really worth the stop,5,34,15,FredfromOhio,"Reviewed May 28, 2018"
1557164563-1477,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or610-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we walked the coastal causeway and this was one of the areas on the walk.  very pretty, very small.  worth a stop if you are driving by.","Auckland Central, New Zealand",2013-09-01T00:00:00Z,pretty and very small,4,60,14,Christine W,"Reviewed September 9, 2013"
1557164694-1936,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or160-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"ballintoy harbour is beautiful in its own right before you even add the game of thrones intrigue to it. i did wonder how the boats get into the harbor without getting dashed to bits. we had a wild and rainy day, but it's beautiful and...more","Pittsburgh, Pennsylvania",2017-09-01T00:00:00Z,launch point for an epic walk,5,56,30,kppchick,"Reviewed September 12, 2017"
1557164561-1467,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or620-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,a dinky harbour with a coffee shop and loos in a very scenic place. the road down is twisty but worth it and a pretty place to sit and take in the view and snap some photos,"Enniskillen, United Kingdom",2013-08-01T00:00:00Z,lovely wee spot,5,101,60,fluffyslipper,"Reviewed August 8, 2013"
1557164650-1783,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or310-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,the photo speaks it all! stunning and breathtaking! make sure you wear a good pair of walking shoes and rough it out. not suitable with very young children due to the rocks. walk along the bay is a must!,London,2016-09-01T00:00:00Z,a must see but not suitable for very oh g children,5,53,22,Redlittledot,"Reviewed September 5, 2016"
1557164694-1934,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or160-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,beautiful small harbour featured in got.  worth exploring the coastal path leading to white park beach.,"England, United Kingdom",2017-09-01T00:00:00Z,isle of pyke,5,33,12,S0l58,"Reviewed September 15, 2017"
1557164558-1465,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or630-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"having lived along the coast in california, i have seen some breathtaking coastal scenes but this area takes the cake!  pictures can not do the gigantic scale of these vistas justice.  add to that some of the best food i had after traveling all over...more","Orlando, Florida",2013-04-01T00:00:00Z,the most physically beautiful place on earth,5,25,16,CWH67,"Reviewed May 4, 2013"
1557164551-1444,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or650-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"our tour with taxitoursni stopped by this magnificent got set, the iron islands were a fantastic set in got and we were very fortunate to see this spot before it got extremely busy in the summer!! 

highly recommend""","San Jose, California",2019-03-01T00:00:00Z,got fans,5,3,1,Sharleenmcp,Reviewed 1 week ago
1557164691-1921,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or170-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"ballintoy is a small village west of ballycastle and between it bushmills. ballintoy harbour, a small fishing harbour and beach at the end of a very small, narrow, steep road down the hill. the village has modest commercial and social facilities including tourist accommodation, restaurants,...more","Cheshire, United Kingdom",2017-08-01T00:00:00Z,lovely little place.,4,257,157,GCD2311,"Reviewed September 6, 2017"
1557164566-1492,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or600-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we had just left carrick-a-rede, and drove in and stopped at the harbor for a few minutes.  really picturesque little spot.  the beach was used for filming a scene in the series game of thrones recently.  worth a few minutes in your day touring.","Lakeland, Florida",2013-09-01T00:00:00Z,lovely little harbor,5,113,32,whcowley,"Reviewed October 18, 2013"
1557164706-1976,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or120-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"i have visited ballintoy harbour so many times, and never tire of how peaceful and beautiful it is there, following the little twisty road down to the harbour is like opening the wrappings of a wonderful present. look out for the interesting house on the...more","Northern Ireland, United Kingdom",2018-02-01T00:00:00Z,the harbour of peace,5,48,14,Denis F,"Reviewed February 3, 2018"
